NAME,GEOID,GEO_ID,tract,total,pct_hispanic,pct_hispanic_moe,pct_hispanic_moe_ratio
Census Tract 3500; Contra Costa County; California,06013350000,1400000US06013350000,350000,6150.0,,0.04677659606500149,0.43587282696933205
Census Tract 3511.01; Contra Costa County; California,06013351101,1400000US06013351101,351101,2737.0,,0.00655569230669686,1.1214331152143315
Census Tract 3511.03; Contra Costa County; California,06013351103,1400000US06013351103,351103,1929.0,,0.012347552205912467,0.8213251105243154
Census Tract 3511.04; Contra Costa County; California,06013351104,1400000US06013351104,351104,1667.0,,0.026308923039045265,0.5221068417391482
Census Tract 3511.05; Contra Costa County; California,06013351105,1400000US06013351105,351105,1814.0,,0.018909559437180166,0.927079481595806
Census Tract 3512; Contra Costa County; California,06013351200,1400000US06013351200,351200,5525.0,,0.028912707119195608,0.4870204476632796
Census Tract 3521.01; Contra Costa County; California,06013352101,1400000US06013352101,352101,3628.0,0.11549062844542447,0.025276476931646755,0.21886171433893659
Census Tract 3521.02; Contra Costa County; California,06013352102,1400000US06013352102,352102,5187.0,0.12473491420859842,0.03630350377010792,0.2910452458354711
Census Tract 3522.01; Contra Costa County; California,06013352201,1400000US06013352201,352201,6070.0,0.08467874794069193,0.027918928578330122,0.32970407873631097
Census Tract 3522.02; Contra Costa County; California,06013352202,1400000US06013352202,352202,2674.0,,0.01445358820641645,0.9909973042040406
Census Tract 3530.01; Contra Costa County; California,06013353001,1400000US06013353001,353001,4420.0,,0.028582675734655363,0.6684414113607233
Census Tract 3530.02; Contra Costa County; California,06013353002,1400000US06013353002,353002,4182.0,,0.02853503019565402,0.5375382715235365
Census Tract 3540.01; Contra Costa County; California,06013354001,1400000US06013354001,354001,2396.0,,0.03202049297886219,0.6187185578818856
Census Tract 3540.02; Contra Costa County; California,06013354002,1400000US06013354002,354002,6943.0,,0.035273487856723615,0.5887111206471924
Census Tract 3551.07; Contra Costa County; California,06013355107,1400000US06013355107,355107,5607.0,0.3078294988407348,0.11949804839742643,0.3881955720535168
Census Tract 3551.09; Contra Costa County; California,06013355109,1400000US06013355109,355109,7471.0,,0.057792447046256065,0.5038125692912241
Census Tract 3551.10; Contra Costa County; California,06013355110,1400000US06013355110,355110,4112.0,0.2142509727626459,0.048588265250143765,0.2267820053445984
Census Tract 3551.11; Contra Costa County; California,06013355111,1400000US06013355111,355111,6569.0,0.30643933627645,0.042464661866410854,0.13857444798830248
Census Tract 3551.12; Contra Costa County; California,06013355112,1400000US06013355112,355112,5800.0,,0.03490132631871334,0.6615284073481613
Census Tract 3551.13; Contra Costa County; California,06013355113,1400000US06013355113,355113,5423.0,,0.034025706239295336,0.4414387677887527
Census Tract 3551.15; Contra Costa County; California,06013355115,1400000US06013355115,355115,10013.0,,0.04379574698528916,0.5593454267394138
Census Tract 3551.18; Contra Costa County; California,06013355118,1400000US06013355118,355118,3769.0,0.3337755372777925,0.06264363587321801,0.18768192655497512
Census Tract 3551.19; Contra Costa County; California,06013355119,1400000US06013355119,355119,5288.0,0.21501512859304084,0.05661599733765085,0.2633116921033401
Census Tract 3551.20; Contra Costa County; California,06013355120,1400000US06013355120,355120,4036.0,0.2118434093161546,0.03036332976360844,0.1433291215507879
Census Tract 3551.21; Contra Costa County; California,06013355121,1400000US06013355121,355121,6409.0,,0.01999544104669652,0.6131616347764498
Census Tract 3551.22; Contra Costa County; California,06013355122,1400000US06013355122,355122,5559.0,,0.033600047303884634,0.5261483463726612
Census Tract 3551.23; Contra Costa County; California,06013355123,1400000US06013355123,355123,3333.0,,0.03162979890408625,0.9761307384011062
Census Tract 3551.24; Contra Costa County; California,06013355124,1400000US06013355124,355124,4601.0,,0.011837558087375905,0.9231288942375684
Census Tract 3551.25; Contra Costa County; California,06013355125,1400000US06013355125,355125,4096.0,,0.048436028221249504,0.5835116811595235
Census Tract 3551.26; Contra Costa County; California,06013355126,1400000US06013355126,355126,5773.0,,0.03416483934818733,0.7224674635790675
Census Tract 3552.01; Contra Costa County; California,06013355201,1400000US06013355201,355201,8114.0,0.17968942568400295,0.06071450785930458,0.33788581397146594
Census Tract 3552.02; Contra Costa County; California,06013355202,1400000US06013355202,355202,3981.0,0.1127857322280834,0.029572015310841467,0.26219642082953204
Census Tract 3553.02; Contra Costa County; California,06013355302,1400000US06013355302,355302,3454.0,,0.01451060705204563,0.7059103768699381
Census Tract 3553.06; Contra Costa County; California,06013355306,1400000US06013355306,355306,4550.0,0.11648351648351649,0.039582347792862904,0.339810721617974
Census Tract 3553.07; Contra Costa County; California,06013355307,1400000US06013355307,355307,4397.0,0.12167386854673641,0.03458094144064495,0.2842100925504969
Census Tract 3553.08; Contra Costa County; California,06013355308,1400000US06013355308,355308,3570.0,,0.054679273073321204,0.8675777994300298
Census Tract 3553.09; Contra Costa County; California,06013355309,1400000US06013355309,355309,5150.0,,0.08045996465825116,0.47194626194760075
Census Tract 3553.10; Contra Costa County; California,06013355310,1400000US06013355310,355310,3070.0,0.25993485342019546,0.10069701744285255,0.3873932876560868
Census Tract 3560.01; Contra Costa County; California,06013356001,1400000US06013356001,356001,4025.0,0.2901863354037267,0.0831680623535204,0.2866022696685956
Census Tract 3560.02; Contra Costa County; California,06013356002,1400000US06013356002,356002,5688.0,0.17158931082981715,0.05602558461499395,0.3265097595185303
Census Tract 3570; Contra Costa County; California,06013357000,1400000US06013357000,357000,3458.0,0.15760555234239446,0.06178020394452846,0.3919925600737237
Census Tract 3580; Contra Costa County; California,06013358000,1400000US06013358000,358000,5859.0,0.2590885816692268,0.07869505406136315,0.3037380248653009
Census Tract 3591.02; Contra Costa County; California,06013359102,1400000US06013359102,359102,5061.0,0.22130013831258644,0.04484864766809107,0.20265982665018653
Census Tract 3591.03; Contra Costa County; California,06013359103,1400000US06013359103,359103,5435.0,0.20791168353265868,0.05236181228701163,0.25184641573443206
Census Tract 3591.04; Contra Costa County; California,06013359104,1400000US06013359104,359104,2537.0,,0.07124600485262088,0.6106456564564161
Census Tract 3591.05; Contra Costa County; California,06013359105,1400000US06013359105,359105,4927.0,0.18774101887558353,0.06174000955205795,0.3288573265545833
Census Tract 3592.02; Contra Costa County; California,06013359202,1400000US06013359202,359202,6819.0,0.3572371315442147,0.07486818857357007,0.2095756066843901
Census Tract 3592.03; Contra Costa County; California,06013359203,1400000US06013359203,359203,7200.0,,0.06656442204072968,0.43372293094412095
Census Tract 3592.04; Contra Costa County; California,06013359204,1400000US06013359204,359204,4340.0,0.18732718894009218,0.019178931928213194,0.10238199823917006
Census Tract 3601.01; Contra Costa County; California,06013360101,1400000US06013360101,360101,4224.0,0.24053030303030304,0.05651067957020652,0.23494203789818144
Census Tract 3601.02; Contra Costa County; California,06013360102,1400000US06013360102,360102,5030.0,,0.11248519904267432,0.5414359341479922
Census Tract 3602; Contra Costa County; California,06013360200,1400000US06013360200,360200,5482.0,,0.12678040379596464,0.40715300152869255
Census Tract 3610; Contra Costa County; California,06013361000,1400000US06013361000,361000,4973.0,0.3225417253167102,0.07576920628784492,0.23491288208818753
Census Tract 3620; Contra Costa County; California,06013362000,1400000US06013362000,362000,2832.0,0.1963276836158192,0.061833304599431156,0.31494949393091554
Census Tract 3630; Contra Costa County; California,06013363000,1400000US06013363000,363000,7793.0,0.22058257410496598,0.010846220613268242,0.04917079536893509
Census Tract 3640.02; Contra Costa County; California,06013364002,1400000US06013364002,364002,5426.0,0.37578326575746407,0.11351793871392893,0.3020835387257373
Census Tract 3650.02; Contra Costa County; California,06013365002,1400000US06013365002,365002,5171.0,0.6472635853800038,0.08532926422231542,0.13183078138440188
Census Tract 3650.03; Contra Costa County; California,06013365003,1400000US06013365003,365003,5416.0,0.24002954209748892,0.07597242047512844,0.31651279176407354
Census Tract 3660.01; Contra Costa County; California,06013366001,1400000US06013366001,366001,4690.0,0.5597014925373134,0.1298544131748914,0.23200655153913935
Census Tract 3660.02; Contra Costa County; California,06013366002,1400000US06013366002,366002,6876.0,0.6672484002326934,0.04466520621305657,0.06693939797754511
Census Tract 3671; Contra Costa County; California,06013367100,1400000US06013367100,367100,5773.0,0.31387493504243896,0.057100691162379674,0.1819217936426147
Census Tract 3672; Contra Costa County; California,06013367200,1400000US06013367200,367200,5869.0,0.5380814448798773,0.08848432016113965,0.16444410228807113
