NAME,GEOID,GEO_ID,tract,pct_nh_asian,pct_nh_asian_moe
Census Tract 3540.02; Contra Costa County; California,06013354002,1400000US06013354002,354002,0.08108886648422872,0.023422375417041914
Census Tract 3551.07; Contra Costa County; California,06013355107,1400000US06013355107,355107,0.11075441412520064,0.05707703528322534
Census Tract 3551.09; Contra Costa County; California,06013355109,1400000US06013355109,355109,0.18819435149243743,0.08240815798102263
Census Tract 3551.10; Contra Costa County; California,06013355110,1400000US06013355110,355110,0.17193579766536965,0.05680433175688708
Census Tract 3551.11; Contra Costa County; California,06013355111,1400000US06013355111,355111,0.2003349063784442,0.030144730996565824
Census Tract 3551.12; Contra Costa County; California,06013355112,1400000US06013355112,355112,0.15637931034482758,0.04994126869573614
Census Tract 3551.13; Contra Costa County; California,06013355113,1400000US06013355113,355113,0.22017333579199705,0.023852596931866494
Census Tract 3551.15; Contra Costa County; California,06013355115,1400000US06013355115,355115,0.5725556776190952,0.05395077311022397
Census Tract 3551.18; Contra Costa County; California,06013355118,1400000US06013355118,355118,0.23825948527460866,0.10009804523950737
Census Tract 3551.19; Contra Costa County; California,06013355119,1400000US06013355119,355119,0.1575264750378215,0.039939478051075956
Census Tract 3551.20; Contra Costa County; California,06013355120,1400000US06013355120,355120,0.11694747274529237,0.014047537710784304
Census Tract 3551.21; Contra Costa County; California,06013355121,1400000US06013355121,355121,0.6433140895615541,0.08881654636606677
Census Tract 3551.22; Contra Costa County; California,06013355122,1400000US06013355122,355122,0.5589134736463393,0.1716552262841962
Census Tract 3551.23; Contra Costa County; California,06013355123,1400000US06013355123,355123,0.7122712271227123,0.0316150836275772
Census Tract 3551.24; Contra Costa County; California,06013355124,1400000US06013355124,355124,0.8772006085633558,0.05418369399096014
Census Tract 3551.25; Contra Costa County; California,06013355125,1400000US06013355125,355125,0.740234375,0.10230531858299016
Census Tract 3551.26; Contra Costa County; California,06013355126,1400000US06013355126,355126,0.6750389745366361,
Census Tract 3552.01; Contra Costa County; California,06013355201,1400000US06013355201,355201,0.5098595020951442,0.15113113088619926
Census Tract 3552.02; Contra Costa County; California,06013355202,1400000US06013355202,355202,0.39211253453906053,0.13240118313581195
Census Tract 3553.02; Contra Costa County; California,06013355302,1400000US06013355302,355302,0.2582513028372901,0.1160510245827858
Census Tract 3553.06; Contra Costa County; California,06013355306,1400000US06013355306,355306,0.045714285714285714,0.022949204289886494
Census Tract 3553.07; Contra Costa County; California,06013355307,1400000US06013355307,355307,0.21219012963384126,0.11885382121459748
Census Tract 3553.08; Contra Costa County; California,06013355308,1400000US06013355308,355308,0.10420168067226891,0.006837572814845026
Census Tract 3553.09; Contra Costa County; California,06013355309,1400000US06013355309,355309,0.1337864077669903,0.0335077293494447
Census Tract 3553.10; Contra Costa County; California,06013355310,1400000US06013355310,355310,0.10586319218241043,0.061240991814919196
Census Tract 3560.01; Contra Costa County; California,06013356001,1400000US06013356001,356001,0.2546583850931677,0.07221187704794536
Census Tract 3560.02; Contra Costa County; California,06013356002,1400000US06013356002,356002,0.30643459915611815,0.071319081916015
Census Tract 3570; Contra Costa County; California,06013357000,1400000US06013357000,357000,0.03759398496240601,0.024518826853662412
Census Tract 3580; Contra Costa County; California,06013358000,1400000US06013358000,358000,0.2078853046594982,0.04835601564692282
Census Tract 3591.02; Contra Costa County; California,06013359102,1400000US06013359102,359102,0.29717447144833037,0.055844116323617105
Census Tract 3591.03; Contra Costa County; California,06013359103,1400000US06013359103,359103,0.2954921803127875,0.0856592396980482
Census Tract 3591.04; Contra Costa County; California,06013359104,1400000US06013359104,359104,0.25936145053212456,
Census Tract 3591.05; Contra Costa County; California,06013359105,1400000US06013359105,359105,0.4487517759285569,0.06798237762185175
Census Tract 3592.02; Contra Costa County; California,06013359202,1400000US06013359202,359202,0.15090189177298724,0.07927835510650039
Census Tract 3592.03; Contra Costa County; California,06013359203,1400000US06013359203,359203,0.3690277777777778,0.049160362007301256
Census Tract 3592.04; Contra Costa County; California,06013359204,1400000US06013359204,359204,0.356221198156682,0.07309591189376892
Census Tract 3601.01; Contra Costa County; California,06013360101,1400000US06013360101,360101,0.2544981060606061,0.08877070141969651
Census Tract 3601.02; Contra Costa County; California,06013360102,1400000US06013360102,360102,0.13717693836978131,0.055026783403710186
Census Tract 3602; Contra Costa County; California,06013360200,1400000US06013360200,360200,0.22564757387814666,0.0579109221585954
Census Tract 3610; Contra Costa County; California,06013361000,1400000US06013361000,361000,0.19565654534486226,0.045551541908260655
Census Tract 3620; Contra Costa County; California,06013362000,1400000US06013362000,362000,0.11299435028248588,0.0655161733838305
Census Tract 3630; Contra Costa County; California,06013363000,1400000US06013363000,363000,0.24303862440651866,0.08459442541979253
Census Tract 3640.02; Contra Costa County; California,06013364002,1400000US06013364002,364002,0.2296350903059344,0.08214535578951046
Census Tract 3650.02; Contra Costa County; California,06013365002,1400000US06013365002,365002,0.0682653258557339,0.036219747218777416
Census Tract 3650.03; Contra Costa County; California,06013365003,1400000US06013365003,365003,0.16008124076809455,0.06800808158608025
Census Tract 3660.01; Contra Costa County; California,06013366001,1400000US06013366001,366001,0.23923240938166312,0.09793642261537944
Census Tract 3660.02; Contra Costa County; California,06013366002,1400000US06013366002,366002,0.08449680046538685,0.02752063640222461
Census Tract 3671; Contra Costa County; California,06013367100,1400000US06013367100,367100,0.2033604711588429,0.0600428495002942
Census Tract 3672; Contra Costa County; California,06013367200,1400000US06013367200,367200,0.23274833872891465,0.06827268171626173
